,domains,counts
575,"['LacAB_rpiB', 'ilvD', 'Tex_N', 'Tex_YqgF', 'HHH_3', 'HHH_9', 'S1', 'HHH_6', 'TOBE_2', 'greA', '/NonD', 'ATP-grasp_4', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'ETF_alpha', 'ETF', 'GG-red-SF', 'Pyr_redox', 'Fer4_2', 'Fer4', 'mft_etfB', 'SDR_subfam_2']",1
576,"['LigXa_C', 'PA_CoA_Oxy5', 'adh_short', 'pter_reduc_Leis', 'FAD_binding_3', 'Acetyltransf_6', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'mycofact_creat', 'HTH_20', 'AHSA1', 'DUF899', 'Polbeta']",1
577,"['LysR_substrate', 'HTH_1', 'HTH_3', 'Peptidase_S8', 'AAA_5', 'VWA_CoxE', 'Cob-chelat-sub', 'Rxyl_3153', 'HTH_8', 'ntrC', 'PpsR-CrtJ', 'AAA_18', 'Aldedh', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'acyl_WS_DGAT', 'glycerol3P_DH', 'HAD-SF-IB-hyp1', 'AGP_acyltrn']",1
578,"['LysR_substrate', 'HTH_1', 'NUDIX', 'DHquinase_II', 'pcaR_pcaU', 'Rv0697', 'mycofact_TetR', 'TetR_N', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'SDR_subfam_1', 'AAA_5', 'MCM', 'VWA_2', 'SDR_subfam_1', 'actino_HemFlav', 'DUF6264']",1
579,"['MFS_1', 'Pribosyltran', 'ung', 'Acetyltransf_4', 'ABM', 'Rv0697', 'PCDO_beta_N', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'gas_vesic_GvpN', 'VWA_2', 'marine_srt_targ', 'DUF2201', 'actino_HemFlav', 'mycofact_creat']",1
580,"['MLTR_LBD', 'TetR_N', 'TetR_C_16', 'MFS_1', 'CarboxypepD_reg', 'SdrD_B', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_22', 'DUF1016_N', 'CoA_transf_3', 'PucR', 'HTH_30', 'GABAtrnsam', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_N', 'Aldedh']",1
581,"['MMPL', 'mycofact_TetR', 'FMO-like', 'DUF4254', 'TetR_N', 'TetR_C_32', 'TetR_C_14', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'actino_HemFlav', 'acyl_WS_DGAT', 'FdhD-NarQ', 'Fdhalpha-like']",1
582,"['MOSC', 'VWA', 'AAA_5', 'AAA_29', 'TIGR02928', 'Rxyl_3153', 'FAD_binding_3', 'am_tr_V_VC1184', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'Pyrid_ox_like', 'UPF0225', 'SEC-C', 'mycofact_OYE_2', 'TetR_C_1', 'TetR_N', 'HTH_24', 'drrA', 'drrB', 'ABC2_membrane']",1
583,"['MaoC_dehydratas', 'Thiolase_N', 'MaoC_dehydratas', 'adh_short_C2', 'PA_CoA_Oxy5', 'PA_CoA_Oxy5', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'IMP_dehydrog', 'mycofact_OYE_1', 'SDR_subfam_1', 'mycofact_OYE_2', 'mycofact_creat', 'mycofact_glyco', 'Rv0697']",1
584,"['MarR', 'chol_sulf_TF', 'mycofact_TetR', 'AAA_33', 'IstB_IS21', 'rve', 'HTH_AsnC-type', 'KORA', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'pcaR_pcaU']",1
585,"['MarR_2', 'DUF1127', 'Glyco_transf_22', 'DUF6080', 'Trypsin_2', 'Colicin_V', 'PEPcase', 'quinone_pig3', 'Rv0697', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'AAA_5', 'MCM', 'VWA_2', 'CobT_C', 'mycofact_creat', 'NOT-MenG', 'mycofact_glyco', 'Sigma70_r4_2', 'HTH_30', 'HTH_11', 'DprA_WH', 'HTH_29', 'HTH_18', 'HTH_AraC']",1
586,"['MerD', 'TMEM72', 'MraZ', 'mycofact_TetR', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'rSAM_ahbC_deAc', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Acyl-CoA_dh_2', 'sulfur_SfnB', 'Acyl-CoA_dh_1', 'Flavin_Reduct', 'DUF4386', 'hi_GC_TIGR00026']",1
587,"['Metallophos', 'DapE-ArgE', 'Chorismate_bind', 'GATase', 'DJ-1_PfpI', 'DUF3293', 'Hva1_TUDOR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'betA', 'phnR_burk', 'prpB', 'D-hydantoinase']",1
588,"['Methyltransf_11', 'CMAS', 'Glyoxalase_4', 'Esterase', 'Glyoxalase_6', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF4031', 'CutC', 'his_ut_repres', 'HTH_41', 'COXG', 'Polyketide_cyc2', 'CGP_CTERM']",1
589,"['Methyltransf_11', 'DUF6328', 'Peripla_BP_2', 'TAT_signal', 'VWA_CoxE', 'AAA_5', 'CbbQ_C', 'NDMA_methanol', 'DUF952', 'Acetyltransf_1', 'Acetyltransf_6', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'mycofact_creat', 'RibD_C', 'Phosphodiest', 'mycofact_glyco', '4hydroxCoAred']",1
590,"['Methyltransf_11', 'Methyltransf_23', 'VWA_CoxE', 'AAA_5', 'AAA_33', 'NDMA_methanol', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Hydrolase_4', 'PadR', 'Vir_act_alpha_C', 'Lactamase_B', 'mycoS_dep_FDH', 'PA_CoA_Oxy5', 'P450_cycloAA_1', 'AraC_binding_2', 'HTH_AraC']",1
591,"['Methyltransf_11', 'VWA_CoxE', 'AAA_5', 'UreE_C', 'NDMA_methanol', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'SDR_subfam_2', 'actino_HemFlav', 'Alpha-amylase', 'AMPK1_CBM', 'CBM_20', 'DUF3459', 'ABC_ABC_ChvD']",1
592,"['Glyoxalase_6', 'Sirohm_synth_M', 'Sig70_famx2', 'DUF2332', 'mycofact_TetR', 'TetR_N', 'HTH_23', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'PE', 'efflux_EmrB', 'TetR_N', 'TetR_C_11']",1
593,"['Glyoxalase_6', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE']",1
594,"['Glyoxalase_4', 'fabH', 'OB_aCoA_assoc', 'DUF35_N', 'CoA_transf_3', 'CMD', 'quinone_pig3', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'Xan_ur_permease', 'MarR_2', 'MarR', 'MFS_3']",1
595,"['ETF_alpha', 'Ni_hydr_CYTB', 'DUF4405', 'AcCoA-C-Actrans', 'FadJ', 'quinone_pig3', 'Rxyl_3153', 'Aldedh', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'Rv0697', 'Phage_integrase', 'quinone_pig3', 'citE']",1
596,"['Enolase_like_N', 'MR_MLE_C', 'GerE', 'WD40', 'PD40', 'HTH_31', 'TniB', 'TPR_9', 'DUF6013', 'DUF4131', 'WzyE', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SCM_rSAM_ScmE', 'actino_HemFlav', 'CoA_transf_3', 'mycofact_creat', 'mycofact_glyco', 'GMC_mycofac_2', 'Rv1155_F420', 'adh_short', 'dhbA_paeA']",1
597,"['EutB', '2A0305', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Pyr_redox_2', 'Reductase_C', 'HTH_AsnC-type', 'AsnC_trans_reg', 'MarR_2', 'HTH_Tnp_ISL3', 'DDAH_eukar', 'Orn_aminotrans', '2A0306', 'Usp']",1
598,"['EutB', '2A0305', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE']",1
599,"['F420_MSMEG_2249', 'APH', 'DAO', 'crcB', 'Aldedh', 'crcB', 'mycofact_TetR', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'SDR_subfam_1', 'Abhydrolase_1', 'OPT']",1
600,"['F420_Rv2161c', 'TetR_N', 'efflux_EmrB', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF2332', 'PGDH', 'Pyr_redox_2', 'Reductase_C', 'SDR_subfam_1', 'SHOCT', 'DUF5826', 'PE']",1
601,"['F5_F8_type_C', 'Peptidase_M19', 'SMI1_KNR4', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'gas_vesic_GvpN', 'VWA_CoxE', 'fvmX3', 'Methyltransf_25', 'betaine_BetI', 'FMO-like', 'adh_short', 'HpnA', 'GerE', 'HTH_10']",1
602,"['FAA_hydrolase', 'Lactamase_B', 'Rce1-like', 'NAD_binding_10', 'AHSA1', 'DUF6214', 'HTH_20', 'S-methyl_trans', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Hemerythrin', 'SGNH', 'Acyl_transf_3', 'Hydrolase_4', 'Abhydrolase_6', 'Abhydrolase_3', 'DUF397', 'Methyltransf_19', 'DUF5753', 'HTH_3']",1
603,"['FAD_binding_2', 'Fer2', 'Amidohydro_2', 'lipA', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'TetR_N', 'adh_short_C2', 'Amidohydro_2', 'Zn_peptidase', 'WXG100']",1
604,"['FAD_binding_3', 'mycofact_OYE_2', 'C_GCAxxG_C_C', 'Abhydrolase_10', 'Polyketide_cyc2', 'am_tr_V_VC1184', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'TetR_C_33', 'efflux_EmrB', 'Pyrid_ox_like', 'efflux_Bcr_CflA', 'mycofact_creat', 'Transp_cyt_pur', 'Peripla_BP_2']",1
605,"['FAD_binding_4', 'FAD_lactone_ox', 'DUF6480', 'Pyr_redox_2', 'mycofact_creat', 'mycofact_rSAM', 'mycofact_MftB', 'mycofactocin', 'mycofact_TetR', 'greA', 'Collagen_mid', 'Peptidase_M3_N', 'cobS', 'CobN-Mg_chel']",1
606,"['FAD_binding_4', 'glcD', 'P450_cycloAA_1', 'Bac_luciferase', 'F420_G6P_DH', 'Fer4_15', 'SSADH', 'catechol_dmpE', 'mycofact_TetR', 'DUF2934', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'Bac_luciferase', 'F420_Rv1855c', 'F420_MSMEG_2516', 'F420_Rv3093c', 'FAD_lactone_ox', 'HxlR', 'HTH_20', 'FtsX', 'PpiC_rel_mature']",1
607,"['FAD_binding_5', 'CO_deh_flav_C', 'CO_dehy_Mo_lg', '4hydroxCoAred', 'mycofact_glyco', 'Phosphodiest', 'mycofact_creat', 'mycofact_OYE_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'DUF952', 'Acetyltransf_1', 'NDMA_methanol', 'AAA_5', 'VWA_CoxE', 'FMN_reduc_MsuE', 'SBP_bac_5', 'TAT_signal']",1
608,"['FUSC_2', 'GOGAT_sm_gam', 'LysR_substrate', 'HTH_1', 'DUF3375', 'DUF4194', 'AAA_29', 'SbcC_Walker_B', 'AAA_23', 'SMC_prok_A', 'TSP_3', 'Dockerin_1', 'TSP3_bac', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'mycofact_glyco', 'GAF', 'Aldedh', 'DUF779']",1
609,"['Fasciclin', 'sigma70-ECF', 'mycofact_TetR', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'Rxyl_3153', 'mycofact_glyco', 'NAD_binding_9', 'NAD_binding_8', 'ptsS_2', 'Pkinase', 'WD40']",1
610,"['FdhD-NarQ', 'NTP_transf_3', 'NrfD', 'FDH-beta', 'Fer4', 'formate-DH-alph', 'ntrC', 'TMAO_torS', 'sCache_3_3', 'cztS_silS_copS', 'NUDIX', 'DZR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_2', 'ETF_alpha', 'GG-red-SF', 'Se_ygfK', 'FrhG', 'ETF', 'mycofact_glyco', 'AFOR_C', 'AFOR_N']",1
611,"['Fdhalpha-like', 'LysR_substrate', 'HTH_1', 'TetR_C_24', 'adh_short_C2', 'F420_Rv3520c', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Acyl-CoA_dh_2', 'sulfur_SfnB', 'Flavin_Reduct', 'Sdh_cyt', 'adh_short_C2']",1
612,"['Fe-ADH', 'HisKA_3', 'GAF_2', 'HATPase_c_2', 'Response_reg', 'GerE', 'Methyltransf_11', 'VWA_CoxE', 'AAA_5', 'RuvB_N', 'SelP_N', 'NDMA_methanol', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'adh_fam_2', 'Acetyltransf_3', '4HBT', 'rplM_bact', 'Ribosomal_S9', 'HpnZ_proposed']",1
613,"['E_Pc_C', 'Pyr_redox_2', 'Reductase_C', 'DNA_alkylation', 'DoxX_3', 'PA_CoA_Oxy5', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'Cation_efflux', 'SDR_subfam_1', 'CoA_transf_3', 'mycofact_creat', 'mycofact_glyco', 'GMC_mycofac_2']",1
614,"['ELFV_dehydrog', 'ELFV_dehydrog_N', 'RPE65', 'acyl_WS_DGAT', 'BD-FAE', 'VWA_CoxE', 'AAA_5', 'Rxyl_3153', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'pyrE', 'fpg', 'Bac_luciferase', 'Aldedh']",1
615,"['Fe-ADH', 'HisKA_3', 'HATPase_c', 'Response_reg', 'GerE', 'Methyltransf_25', 'VWA_CoxE', 'maiA', 'AAA_5', 'TsaE', 'NDMA_methanol', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'mycofact_glyco', 'Trans_reg_C', 'SnoaL_2', 'LysR_substrate', 'HTH_1', 'EamA', 'ectoine_ehuA']",1
616,"['EF-Tu', 'SHOCT', 'cis_trans_EpsD', 'SDR_subfam_1', 'Pyr_redox_2', 'Reductase_C', 'DUF5990', 'DUF2332', 'mycofact_TetR', 'TetR_N', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'PE', 'efflux_EmrB', 'TetR_N', 'TetR_C_11']",1
617,"['ECH_1', 'AtuA', 'urea_carbox', 'Carboxyl_trans', 'SDR_subfam_1', 'DUF3645', 'AMP-binding', 'AMP-binding_C', 'mycofact_TetR', 'HTH_7', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'actino_HemFlav', 'SDR_subfam_1', 'adh_short_C2', 'NAD_binding_8', 'Pyr_redox_2', 'HpnE', 'AcCoA-C-Actrans', 'Acyl-CoA_dh_C', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'AcylCoA_DH_N', 'Acyl-CoA_dh_N']",1
618,"['ECH_1', 'CoA_transf_3', 'MaoC_dehydratas', 'SDR_subfam_2', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'AcCoA-C-Actrans', 'PilZN1', 'ThiF', 'Prok-E2_B']",1
619,"['ECH_1', 'DUF3060', 'rpsL_bact', 'rpsG_bact', 'EF-G', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_glyco', 'Rv0697', 'TetR_N', 'COesterase']",1
620,"['ECH_1', 'ECH_1', 'cyc_hxne_CoA_dh', 'APH', 'Oxidored_FMN', 'GAF', 'HTH_28', 'HAD-SF-IA-v3', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'betA', 'Oxidored_FMN', 'adh_short', 'AcAcCoA_reduct', 'SnoaL_2']",1
621,"['ECH_1', 'SnoaL_4', 'Lumazine_bd_2', 'COXG', 'pucE', 'FAD_binding_5', 'CO_deh_flav_C', 'CO_dehy_Mo_lg', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'mycofact_TetR', 'Methyltransf_19']",1
622,"['ECH_1', 'TLP1_add_C', 'Thiolase_C', 'Caa3_CtaG', 'Pyr_redox_2', 'TIGR00292', 'mycofact_TetR', 'mycofact_TetR', 'TetR_C_14', 'mycofactocin', 'VIGSSK', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav']",1
623,"['ECH_1', 'badI', 'adh_short', 'ADH_zinc_N', 'adh_short_C2', 'HIBADH', 'Aldedh', 'decarb_PcaC', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'XdhC_C', 'xanthine_xdhC', 'mycofact_rSAM', 'mycofact_creat', 'mycofact_glyco', 'Bac_rhamnosid6H', 'Bac_rhamnosid_N', 'Bac_rhamnosid', 'Bac_rhamnosid_C', 'Fer4_13', 'P450_cycloAA_1']",1
624,"['ECH_1', 'badI', 'adh_short', 'ADH_zinc_N', 'adh_short_C2', 'tartro_sem_red', 'Aldedh', 'decarb_PcaC', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Glyco_hydro_2_C', 'Bgal_small_N', 'LacZ_4', 'Glyco_hydro_2', 'Fer4_13', 'P450_cycloAA_1']",1
625,"['ECH_1', 'cyc_hxne_CoA_dh', 'TetR_N', 'mycofact_TetR', 'kleA_kleC', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rv0697', 'mycofact_TetR', 'Pkinase', 'WD40', 'Proteasome_A_N', 'TetR_N', 'betaine_BetI', 'Glyco_hydro_3_C', 'Glyco_hydro_3', 'Fn3-like', 'leuA_yeast', 'DUF5605']",1
626,"['ECH_1', 'mycofact_glyco', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'Na_H_Exchanger', 'FAD_binding_3', 'rimK_fam', 'RraA-like', 'Methyltransf_11', 'Methyltransf_12', 'TOMM_kin_cyc', 'GerE', 'MarR', 'GntR']",1
627,"['ECH_1', 'npdG', 'efflux_EmrB', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Peptidase_M14', 'CBM_6', 'cyc_hxne_CoA_dh', 'Alpha-amylase', 'branching_enzym', 'DUF5013', 'Peripla_BP_3', 'ccpA', 'HTH_11', 'HTH_CodY', 'DUF1059']",1
628,"['EF-G', 'EF-Tu', 'SHOCT', 'DUF5826', 'SDR_subfam_1', 'Pyr_redox_2', 'DUF2332', 'mycofact_TetR', 'TetR_N', 'HTH_23', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'DUF4716', 'mycofact_glyco', 'Rv0697', 'DUF4442', 'rpsJ_bact']",1
629,"['EF-G', 'EF-Tu', 'SHOCT', 'Ribosomal_60s', 'Pyr_redox_2', 'Reductase_C', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'TetR_N', 'mycofact_TetR', 'betaine_BetI', 'CYP450_TxtE']",1
630,"['EF-G', 'EF-Tu', 'SHOCT', 'SDR_subfam_1', 'Pyr_redox_2', 'Reductase_C', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'efflux_EmrB', 'TetR_N', 'mycofact_TetR', 'RelB', 'P450_cycloAA_1']",1
631,"['EF-G', 'EF-Tu', 'SHOCT', 'SDR_subfam_1', 'Pyr_redox_2', 'Reductase_C', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'mycofact_MftB', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'TetR_N', 'MarR_2', 'TetR_C_29', 'PE-PPE', 'PPE']",1
632,"['EF-Tu', 'PE', 'SHOCT', 'HrpB_C', 'SDR_subfam_1', 'Pyr_redox_2', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'efflux_EmrB', 'TetR_N', 'rpsJ_bact']",1
633,"['EF-Tu', 'SDR_subfam_1', 'P450_rel_GT_act', 'TetR_N', 'HTH_11', 'VWA_3', 'Pyr_redox_2', 'Reductase_C', 'DUF2332', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'Rv0697', 'TetR_N', 'RelB', 'CYP450_TxtE']",1
634,"['Fe-ADH', 'HisKA_3', 'HATPase_c', 'Response_reg', 'GerE', 'Methyltransf_11', 'BioC', 'VWA_CoxE', 'AAA_5', 'AAA', 'NDMA_methanol', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'Ac_CoA_lig_AcsA', 'adk']",1
635,"['Fe-ADH', 'HisKA_3', 'HATPase_c_2', 'Response_reg', 'GerE', 'HTH_10', 'Methyltransf_25', 'VWA_CoxE', 'Cm_res_leader', 'AAA_5', 'AAA_18', 'NDMA_methanol', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_glyco', 'HisKA', 'DUF779', 'Aldedh', 'Ac_CoA_lig_AcsA', 'adk']",1
636,"['Glyoxalase', 'SNF2-rel_dom', 'Helicase_C', 'SWIM', 'LysR_substrate', 'HTH_1', 'HTH_30', '2A0106', 'PHB_DH', 'Acyl_transf_3', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'GMC_mycofac_2', 'sixA', 'sixA']",1
637,"['GGDEF', 'EAL', 'DICT', 'cNMP_binding', 'HTH_Crp_2', 'GntR', 'MarR_2', 'DUF3700', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'actino_HemFlav', 'Ribonuc_L-PSP', 'efflux_EmrB']",1
638,"['GGDEF', 'PAS', 'Usp', 'ATPase-IB_hvy', 'ATPase-IB1_Cu', 'Hemerythrin', 'mycofact_creat', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'HTH_8', 'ntrC', 'PpsR-CrtJ', 'Rxyl_3153', 'AAA_5', 'spore_lonB', 'AAA_lid_2', 'VWA_CoxE', 'Ferric_reduct', 'PA_CoA_Oxy5']",1
639,"['GGDEF', 'PIG-P', 'Flavin_Reduct', 'HTH_18', 'AraC_binding_2', 'MFS_1', '2_A_01_02', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Bac_luciferase', 'SDR_subfam_1', 'hemL', 'protocat_pcaD', 'FMO-like', 'DUF5710', 'Flavin_Reduct', 'Cupin_3']",1
640,"['GMC_mycofac_2', 'mycofact_glyco', 'mycofact_creat', 'CoA_transf_3', 'ChW', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'PA_CoA_Oxy5', 'DoxX_3', 'DNA_alkylation', 'Pyr_redox_2', 'Reductase_C', 'DUF6343', 'DUF4307']",1
641,"['GMC_mycofac_2', 'mycofact_glyco', 'mycofact_creat', 'CoA_transf_3', 'Glycos_transf_2', 'PgaC_IcaA', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'zf-RAG1', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_8', 'PA_CoA_Oxy5', 'DoxX_3', 'DNA_alkylation', 'Pyr_redox_2', 'Reductase_C', 'DUF6550', 'Phage_tail_APC']",1
642,"['GMC_mycofac_2', 'mycofact_glyco', 'mycofact_creat', 'CoA_transf_3', 'MTES_1575', 'AbiEi_4', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'PA_CoA_Oxy5', 'DUF2804', 'adh_short', 'RhaD_aldol-ADH', 'TetR_N', 'mycofact_TetR', 'menE', 'LPOR']",1
643,"['GMC_mycofac_2', 'mycofact_glyco', 'mycofact_creat', 'CoA_transf_3', 'SDR_subfam_1', 'MTES_1575', 'AbiEi_4', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_7', 'PA_CoA_Oxy5', 'Pyr_redox_2', 'Reductase_C', 'HTH_31', 'HTH_19', 'DoxX_3', 'RskA']",1
