,domains
WP_072704580.1,['mycofact_OYE_1']
WP_072704585.1,['SDR_subfam_1']
WP_072704739.1,['mycofact_OYE_2']
WP_239538552.1,['Acetyltransf_1']
WP_072704590.1,['ATP-grasp_4']
WP_239538554.1,['/NonD']
WP_204835505.1,['Cyt_bd_oxida_II']
WP_204835506.1,['CydD']
WP_204835507.1,['Usp']
WP_239545810.1,['Usp']
WP_204835509.1,['adk']
WP_204835510.1,['Gpr1_Fun34_YaaH']
WP_204835511.1,['mycofact_glyco']
WP_204835512.1,['mycofact_rSAM']
WP_204835513.1,['Mycofactocin_RRE']
WP_204835514.1,['mycofactocin']
WP_204835515.1,['NDMA_methanol']
WP_204835516.1,"['AAA_5', 'chaperone_ClpB', 'AAA_18', 'CbbQ_C', 'SelP_N']"
WP_204835517.1,['VWA_CoxE']
WP_204835518.1,['Methyltransf_11']
WP_204835519.1,"['Response_reg', 'GerE']"
WP_205126224.1,['HisKA_3']
WP_239545812.1,['Fe-ADH']
WP_205651817.1,"['Rv0697', 'betA']"
WP_205651824.1,['mycofact_glyco']
WP_205651827.1,['mycofact_creat']
WP_205651829.1,['actino_HemFlav']
WP_205651837.1,['mycofact_rSAM']
WP_205651861.1,['Mycofactocin_RRE']
WP_240459927.1,['mycofactocin']
WP_205651844.1,['mycofact_TetR']
WP_205651846.1,['Dabb']
WP_205651848.1,['SBP_bac_8']
WP_205651850.1,['PhnU2']
WP_205651851.1,['PhnU2']
WP_240459925.1,['potA']
WP_205651853.1,"['Cupin_2', 'HTH_3']"
WP_207006967.1,['AA_permease_2']
WP_207006970.1,['AA_permease_2']
WP_207006971.1,"['HTH_IclR', 'Dimerisation']"
WP_207006973.1,['mycofact_glyco']
WP_207006975.1,['SDR_subfam_2']
WP_207006977.1,['mycofact_creat']
WP_242530370.1,['actino_HemFlav']
WP_207006990.1,['mycofact_rSAM']
WP_207007000.1,['Mycofactocin_RRE']
WP_179648220.1,['mycofactocin']
WP_207007001.1,"['mycofact_TetR', 'HTH_25']"
WP_207007003.1,['EAL']
WP_036548951.1,"['MarR', 'padR_acidobact', 'GntR']"
WP_036548953.1,"['MM_CoA_mutase', 'lao', 'mmCoA_mut_beta', 'Tho1_MOS11_C']"
WP_207007004.1,['YCII']
WP_207007006.1,"['DUF6596', 'Sigma70_r2', 'Sigma70_r4_2', 'Sigma70_r4']"
WP_051932542.1,"['AraC_binding_2', 'HTH_18']"
WP_207687439.1,"['sensory_box', 'TMAO_torS', 'RNase_PH_C']"
WP_207687440.1,['FIST']
WP_207687442.1,"['AFOR_C', 'AFOR_N']"
WP_207687443.1,['Ni_insertion']
WP_207687444.1,"['AIRC', 'purE']"
WP_207687445.1,['TIGR00268']
WP_207687446.1,['mycofact_rSAM']
WP_207687447.1,['Mycofactocin_RRE']
WP_207687448.1,['mycofactocin']
WP_207687449.1,['SDR_subfam_1']
WP_207687451.1,['GRDB']
WP_207687452.1,"['ParA', 'OrfB_Zn_ribbon']"
WP_207687453.1,['DUF362']
WP_207687454.1,"['DUF362', 'aprB']"
WP_207687455.1,['Phenol_MetA_deg']
WP_237341441.1,['Glycos_transf_2']
WP_237341361.1,['mycofact_glyco']
WP_207840349.1,['mycofact_creat']
WP_207840351.1,['CoA_transf_3']
WP_207840353.1,['SDR_subfam_1']
WP_207840355.1,['actino_HemFlav']
WP_207840357.1,['mycofact_rSAM']
WP_207840359.1,['mycofact_MftB']
WP_207840361.1,['mycofactocin']
WP_237341442.1,['Abhydrolase_6']
WP_207840363.1,['mycofact_TetR']
WP_237341443.1,['PA_CoA_Oxy5']
WP_207840367.1,['DNA_alkylation']
WP_207840369.1,['Pyr_redox_2']
WP_208246039.1,['Amidase_2']
WP_232384328.1,['SP']
WP_208246243.1,"['GerE', 'AAA_22', 'AAA_25', 'TPR_12', 'NACHT']"
WP_232384305.1,['SDR_subfam_1']
WP_208246042.1,['mycofact_glyco']
WP_208246247.1,['mycofact_creat']
WP_208246044.1,['actino_HemFlav']
WP_208246046.1,['mycofact_rSAM']
WP_208246047.1,['Mycofactocin_RRE']
WP_208246049.1,['mycofactocin']
WP_232384329.1,['Rv0697']
WP_173101186.1,['mycofact_TetR']
WP_208246053.1,"['CycNucDiestase', 'TAT_signal_seq']"
WP_232384330.1,['Isochorismatase']
WP_208246057.1,"['PucR', 'HTH_30', 'HTH_8', 'HTH_1', 'HTH_23', 'HTH_AsnC-type']"
WP_208246059.1,['AA_permease_2']
WP_208246061.1,['DUF6605']
WP_188111649.1,['PaaB1']
WP_129179911.1,"['protocat_pcaD', 'DUF3320']"
WP_188111650.1,['Oxidored-like']
WP_245343091.1,['betA']
WP_245343279.1,['mycofact_glyco']
WP_129179917.1,['mycofact_creat']
WP_129179919.1,['actino_HemFlav']
WP_129179921.1,['mycofact_rSAM']
WP_129179923.1,['Mycofactocin_RRE']
WP_129179926.1,['mycofactocin']
WP_129179928.1,['mycofact_TetR']
WP_188111652.1,['ECH_1']
WP_129179932.1,['F420_cofD']
WP_245343280.1,['F420_cofE']
WP_129179936.1,['catechol_dmpE']
WP_129179939.1,['ac_ald_DH_ac']
WP_188111653.1,['4OH_2_O_val_ald']
WP_209886792.1,"['CxxC_CxxC_SSSS', 'zf-HIT', 'zf-ribbon_3']"
WP_209886795.1,['protocat_pcaD']
WP_209886801.1,['EF-G']
WP_209886804.1,['DNA_alkylation']
WP_209886807.1,['PA_CoA_Oxy5']
WP_245365877.1,['TetR_N']
WP_209898101.1,['mycofactocin']
WP_209898104.1,"['mycofact_rSAM', 'Mycofactocin_RRE']"
WP_209886810.1,['mycofact_glyco']
WP_209886813.1,['Rv0697']
WP_209886816.1,"['GAF', 'GAF_2']"
WP_245366728.1,"['AA-adenyl-dom', 'Condensation', 'AMP-binding', 'alpha_am_amid', 'PP-binding']"
WP_209886821.1,"['AA-adenyl-dom', 'AMP-binding', 'Condensation', 'alpha_am_amid', 'PP-binding', 'Thioesterase']"
WP_209886824.1,"['TetR_N', 'TetR_C_24', 'HTH_23']"
WP_209886827.1,"['TetR_N', 'TetR_C_24']"
WP_209886830.1,['lp_']
WP_086709829.1,['xylG']
WP_059141815.1,['ROK_glcA_fam']
WP_079059099.1,['HATPase_c_2']
WP_059141816.1,['DUF779']
WP_059141817.1,['Aldedh']
WP_236670052.1,['Trans_reg_C']
WP_125759728.1,['mycofactocin']
WP_059141818.1,['Mycofactocin_RRE']
WP_125759730.1,['mycofact_rSAM']
WP_059141820.1,['actino_HemFlav']
WP_059141821.1,['mycofact_creat']
WP_059141822.1,['SDR_subfam_2']
WP_247204572.1,['mycofact_glyco']
WP_210566199.1,['Ac_CoA_lig_AcsA']
WP_059141824.1,['adk']
WP_210566200.1,"['SpoIIE', 'GAF', 'HATPase_c_2', 'proC', 'P5CR_dimer']"
WP_210588498.1,"['GMC_oxred_C', 'GMC_mycofac_2']"
WP_247196765.1,['Abhydrolase_10']
WP_247196791.1,"['adh_short', 'dhbA_paeA']"
WP_210588500.1,"['SnoaL_4', 'SnoaL_2']"
WP_210588501.1,['tdh']
WP_210588502.1,"['TetR_N', 'TetR_C_11', 'HTH_29']"
WP_247196792.1,['mycofact_TetR']
WP_210588504.1,['mycofactocin']
WP_210588505.1,['Mycofactocin_RRE']
WP_210588506.1,['mycofact_rSAM']
WP_210588507.1,['actino_HemFlav']
WP_210588508.1,['mycofact_creat']
WP_247196793.1,['SDR_subfam_2']
WP_247196795.1,['mycofact_glyco']
WP_247196797.1,['CoA_transf_3']
WP_247196799.1,['Amidohydro_3']
WP_247196804.1,"['ECH_1', 'AMP-binding']"
WP_210900996.1,['SDR_subfam_1']
WP_210900998.1,"['VWA_2', 'marine_srt_targ']"
WP_210901000.1,"['AAA_5', 'Mg_chelatase', 'MCM']"
WP_244857763.1,['SDR_subfam_1']
WP_210901004.1,['SDR_subfam_1']
WP_210901006.1,['SDR_subfam_1']
WP_210901008.1,['SDR_subfam_1']
WP_244857764.1,"['mycofact_rSAM', 'Fer4_14']"
WP_210901010.1,['Mycofactocin_RRE']
WP_210901012.1,['mycofactocin']
WP_244857765.1,['mycofact_TetR']
WP_210901014.1,['Acyl_transf_3']
WP_210901016.1,"['DUF4143', 'AAA_14']"
WP_210901018.1,['PaaN-DH']
WP_210901020.1,['PaaC-3OHAcCoADH']
WP_244857766.1,['ECH_1']
WP_210901023.1,['pcaF']
WP_249154942.1,['DUF1656']
WP_211544101.1,"['Pyr_redox_2', 'Reductase_C']"
WP_211545241.1,['DNA_alkylation']
WP_211544103.1,['Voltage_CLC']
WP_211544105.1,['DoxX_3']
WP_014361022.1,['PA_CoA_Oxy5']
WP_006367870.1,['mycofact_TetR']
WP_006367871.1,['mycofactocin']
WP_006367872.1,['Mycofactocin_RRE']
WP_211544107.1,['mycofact_rSAM']
WP_006367874.1,['actino_HemFlav']
WP_020170415.1,['SDR_subfam_1']
WP_211544109.1,['CoA_transf_3']
WP_014361016.1,['mycofact_creat']
WP_035726925.1,['mycofact_glyco']
WP_211544112.1,['GMC_mycofac_2']
WP_211544113.1,['DUF5134']
WP_211602355.1,"['Response_reg', 'GerE']"
WP_211602288.1,['Spermine_synth']
WP_211602289.1,"['HNH', 'TOBE_2']"
WP_211602290.1,"['Methyltransf_11', 'Pse_Me-ase']"
WP_211602291.1,"['VWA_CoxE', 'DUF1810']"
WP_249138612.1,"['AAA_5', 'AAA_30']"
WP_211602292.1,['NDMA_methanol']
WP_211602293.1,['mycofactocin']
WP_211602294.1,['Mycofactocin_RRE']
WP_211602295.1,['mycofact_rSAM']
WP_211602296.1,['mycofact_creat']
WP_211602297.1,['SDR_subfam_2']
WP_211602298.1,['mycofact_glyco']
WP_211602299.1,['actino_HemFlav']
WP_211602300.1,['LmeA']
WP_211602301.1,"['Alpha-amylase', 'trehalose_treC', 'Pullulanase_N2', 'CarboxypepD_reg']"
WP_211602302.1,['ABC_ABC_ChvD']
WP_211697892.1,['NifU']
WP_211697893.1,['HpaI']
WP_211697895.1,['HbpS-like']
WP_246541083.1,"['RNase_Z', 'TAT_signal_seq']"
WP_211697899.1,['DUF2332']
WP_211697900.1,['mycofact_TetR']
WP_211697902.1,['mycofactocin']
WP_211697904.1,['Mycofactocin_RRE']
WP_211697905.1,['mycofact_rSAM']
WP_211697907.1,['actino_HemFlav']
WP_211697909.1,['mycofact_creat']
WP_211697910.1,['mycofact_glyco']
WP_211697911.1,['Rv0697']
WP_003403578.1,['rpsJ_bact']
WP_211697913.1,['L3_bact']
WP_211697915.1,['rplD_bact']
WP_211901815.1,['recomb_XerC']
WP_249124780.1,['Peptidase_M20']
WP_249124782.1,"['Recombinase', 'Resolvase', 'Zn_ribbon_recom']"
WP_211902879.1,['mycofact_creat']
WP_249124783.1,['mycofact_glyco']
WP_211901817.1,['SDR_subfam_2']
WP_211901818.1,['actino_HemFlav']
WP_211901819.1,['mycofact_rSAM']
WP_211901820.1,['Mycofactocin_RRE']
WP_211901821.1,['mycofactocin']
WP_249125122.1,['adh_short_C2']
WP_211901823.1,"['AMP-binding', 'AMP-binding_C']"
WP_211901824.1,['adh_short_C2']
WP_211901825.1,"['FAA_hydrolase', 'DUF2437']"
WP_211901826.1,['TetR_C_24']
WP_211901827.1,"['accC', 'pyruv_carbox']"
WP_211901828.1,['citE']
WP_249124113.1,"['SBF_like', 'Acetyltransf_1']"
WP_211897951.1,['mycofact_glyco']
WP_211897952.1,['SDR_subfam_2']
WP_211897953.1,['mycofact_creat']
WP_249124114.1,['mft_etfB']
WP_211897955.1,['actino_HemFlav']
WP_211897956.1,['mycofact_rSAM']
WP_211903205.1,['Mycofactocin_RRE']
WP_009947188.1,['mycofactocin']
WP_211897957.1,['NDMA_methanol']
WP_211897958.1,"['AAA_5', 'CDC48', 'UBA']"
WP_211897959.1,['VWA_CoxE']
WP_211897960.1,"['Methyltransf_11', 'MetW', 'BioC']"
WP_211897961.1,"['Response_reg', 'GerE']"
WP_249124115.1,['HisKA_3']
WP_211897963.1,['Fe-ADH']
WP_212516837.1,"['3oxo_ACP_reduc', 'kduD']"
WP_212516838.1,['pyruv_carbox']
WP_249160366.1,"['FCD', 'GntR']"
WP_212516840.1,['TetR_C_11']
WP_212516841.1,['P450_rel_GT_act']
WP_249160357.1,['Rv0697']
WP_212516843.1,['mycofactocin']
WP_212516844.1,['Mycofactocin_RRE']
WP_249160368.1,['mycofact_rSAM']
WP_212516846.1,['actino_HemFlav']
WP_212516847.1,['mycofact_creat']
WP_212516848.1,['mycofact_glyco']
WP_249160370.1,['mycofact_TetR']
WP_212516850.1,['adh_short_C2']
WP_249160372.1,"['Pyr_redox_2', 'Reductase_C']"
WP_212516852.1,"['Fer4_13', 'Fer4_6']"
WP_246576106.1,['HtaA']
WP_212527648.1,"['TetR_N', 'TetR_C_30']"
WP_212527649.1,['P450_rel_GT_act']
WP_212527650.1,"['Fer4_13', 'Fer4_6', 'Fer4_2']"
WP_212527651.1,['SDR_subfam_1']
WP_212527652.1,"['Pyr_redox_3', 'NAD_binding_8']"
WP_212527653.1,['Rv0697']
WP_212527654.1,['mycofactocin']
WP_212527655.1,['Mycofactocin_RRE']
WP_246576107.1,['mycofact_rSAM']
WP_212527657.1,['actino_HemFlav']
WP_246576108.1,['mycofact_creat']
WP_212527659.1,['mycofact_glyco']
WP_246576109.1,['mycofact_TetR']
WP_246576101.1,"['GroEL', 'Peptidase_C14']"
WP_246576110.1,"['ScfRs', 'Peptidase_M78', 'HTH_3']"
WP_212527663.1,['isocit_lyase']
WP_212553380.1,['NDMA_methanol']
WP_212553427.1,"['AAA_5', 'AAA_3', 'AAA_lid_2']"
WP_249337612.1,"['VWA_CoxE', 'Big_3']"
WP_212553428.1,['Fe-ADH']
WP_249337613.1,"['HisKA_3', 'HATPase_c_2', 'DUF1294']"
WP_212553382.1,"['GerE', 'Response_reg']"
WP_212553383.1,['Methyltransf_11']
WP_212553430.1,['mycofactocin']
WP_212553384.1,['Mycofactocin_RRE']
WP_212553385.1,['mycofact_rSAM']
WP_212553386.1,['actino_HemFlav']
WP_212553431.1,['mycofact_creat']
WP_212553387.1,['mycofact_glyco']
WP_249337614.1,['Rv0697']
WP_212553389.1,['DUF732']
WP_212553390.1,['near_uncomplex']
WP_212553391.1,['cysteate_syn']
WP_212844259.1,['UreD']
WP_212844260.1,['salicylate_mono']
WP_244871130.1,['TetR_C_31']
WP_212844261.1,['Laminin_G_3']
WP_244871131.1,['HpaR']
WP_244871132.1,['Peripla_BP_6']
WP_212844263.1,['Methyltransf_25']
WP_212844264.1,['mycofactocin']
WP_212844265.1,['Mycofactocin_RRE']
WP_212844266.1,['mycofact_rSAM']
WP_212844267.1,['actino_HemFlav']
WP_212844268.1,['mycofact_creat']
WP_212844269.1,['mycofact_glyco']
WP_212844270.1,['Acetyltransf_3']
WP_212844271.1,['anti_R_Lar']
WP_212844273.1,"['AA-adenyl-dom', 'Condensation', 'alpha_am_amid']"
WP_213002357.1,['BLF1']
WP_213002358.1,['Transport_MerF']
WP_213002359.1,"['Response_reg', 'GerE']"
WP_213002360.1,['HisKA_3']
WP_213002361.1,['Transposase_20']
WP_213002362.1,"['MCPsignal', 'HAMP', 'LapA_dom']"
WP_244876644.1,['Rv0697']
WP_213002364.1,['mycofactocin']
WP_213002365.1,['Mycofactocin_RRE']
WP_213002366.1,['mycofact_rSAM']
WP_213002367.1,['actino_HemFlav']
WP_213002368.1,['mycofact_creat']
WP_213002369.1,['mycofact_glyco']
WP_244876645.1,['mycofact_TetR']
WP_213002371.1,['actino_HemFlav']
WP_213002372.1,['SDR_subfam_1']
WP_213002373.1,['Aldedh']
WP_213244618.1,['DUF4442']
WP_213244619.1,"['GMC_mycofac_2', 'PqqA']"
WP_213250638.1,['mycofact_glyco']
WP_213244620.1,['mycofact_creat']
WP_213244621.1,['CoA_transf_3']
WP_213244622.1,['SDR_subfam_1']
WP_213244623.1,['actino_HemFlav']
WP_213244624.1,['mycofact_rSAM']
WP_213244625.1,['Mycofactocin_RRE']
WP_246222344.1,['mycofactocin']
WP_213244627.1,"['mycofact_TetR', 'TetR_C_14']"
WP_213244629.1,['PA_CoA_Oxy5']
WP_213244630.1,"['Pyr_redox_2', 'Pyr_redox']"
WP_213244631.1,['INV_N']
WP_005193575.1,['DUF4442']
WP_005193574.1,['GMC_mycofac_2']
WP_050942897.1,['mycofact_glyco']
WP_005193572.1,['mycofact_creat']
WP_005193571.1,['CoA_transf_3']
WP_005193570.1,['SDR_subfam_1']
WP_244427494.1,['actino_HemFlav']
WP_005193568.1,['mycofact_rSAM']
WP_040516242.1,['Mycofactocin_RRE']
WP_083837120.1,['mycofactocin']
WP_005193566.1,['mycofact_TetR']
WP_005193564.1,['PA_CoA_Oxy5']
WP_005193563.1,"['Pyr_redox_2', 'Reductase_C']"
WP_005193560.1,"['TetR_C_1', 'TetR_N']"
WP_213442037.1,['ECH_1']
WP_213442845.1,['DUF3060']
WP_003879423.1,['rpsL_bact']
WP_213442039.1,['rpsG_bact']
WP_236056098.1,['EF-G']
WP_213442847.1,['mycofact_TetR']
WP_213442851.1,['mycofactocin']
WP_213442849.1,['Mycofactocin_RRE']
WP_213442046.1,['mycofact_rSAM']
WP_213442051.1,['mycofact_glyco']
WP_213442053.1,['Rv0697']
WP_213442055.1,['TetR_N']
WP_213442057.1,['COesterase']
WP_214057756.1,['Cyclase']
WP_214057757.1,"['AMP-binding', 'AMP-binding_C']"
WP_246535797.1,"['adh_short', 'SDR_subfam_2']"
WP_246535798.1,"['Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_N']"
WP_214057758.1,"['MM_CoA_mutase', 'lao', 'mmCoA_mut_beta', 'KfrA_N']"
WP_214057759.1,['Glyco_hydro_6']
WP_214057760.1,['mycofact_TetR']
WP_214057761.1,['mycofactocin']
WP_160005032.1,['Mycofactocin_RRE']
WP_214057762.1,['mycofact_rSAM']
WP_246535799.1,['actino_HemFlav']
WP_214057763.1,['mycofact_creat']
WP_214057764.1,['SDR_subfam_2']
WP_214057765.1,"['XylB', 'gntK_FGGY']"
WP_214057766.1,['glcD']
WP_246535800.1,['kduD']
WP_214057767.1,['DUF3040']
WP_214171895.1,"['FdhD-NarQ', 'NTP_transf_3']"
WP_214171896.1,['NrfD']
WP_214171897.1,"['FDH-beta', 'Fer4']"
WP_214171898.1,['formate-DH-alph']
WP_214171899.1,['ntrC']
WP_214171900.1,"['TMAO_torS', 'sCache_3_3', 'cztS_silS_copS']"
WP_214171901.1,"['NUDIX', 'DZR']"
WP_214171902.1,['mycofactocin']
WP_214171903.1,['Mycofactocin_RRE']
WP_246559416.1,['mycofact_rSAM']
WP_214171905.1,['mycofact_OYE_2']
WP_214171906.1,['ETF_alpha']
WP_214171907.1,"['GG-red-SF', 'Se_ygfK']"
WP_246559417.1,['FrhG']
WP_214171909.1,['ETF']
WP_214171910.1,['mycofact_glyco']
WP_214171911.1,"['AFOR_C', 'AFOR_N']"
WP_214403281.1,['CO_dehy_Mo_lg']
WP_214403282.1,['4hydroxCoAred']
WP_250556887.1,['mycofact_glyco']
WP_214403309.1,['Phosphodiest']
WP_250556888.1,['mycofact_creat']
WP_250556889.1,['mycofact_OYE_2']
WP_214403310.1,"['mycofact_OYE_1', 'FAD_oxidored']"
WP_250556890.1,['mycofact_rSAM']
WP_214403287.1,['Mycofactocin_RRE']
WP_214403288.1,['mycofactocin']
WP_250556892.1,"['DUF952', 'Acetyltransf_7', 'Acetyltransf_6']"
WP_250556884.1,"['Ank_4', 'Ank_3']"
WP_256446219.1,"['TetR_N', 'RutR', 'TrmB']"
WP_214403290.1,"['PEP_synth', 'SHOCT']"
WP_214403291.1,['DUF418']
WP_214403292.1,['DUF998']
WP_250556894.1,"['HisKA_3', 'HATPase_c_2']"
WP_210228665.1,['actino_HemFlav']
WP_210228668.1,"['VWA_2', 'marine_srt_targ']"
WP_210228670.1,"['AAA_5', 'MCM']"
WP_210228672.1,['SDR_subfam_1']
WP_210228674.1,['SDR_subfam_1']
WP_210228676.1,['SDR_subfam_1']
WP_210228678.1,['SDR_subfam_1']
WP_210228680.1,['mycofact_rSAM']
WP_210228683.1,['Mycofactocin_RRE']
WP_210228684.1,['mycofactocin']
WP_210228686.1,['mycofact_TetR']
WP_210228688.1,['Voltage_CLC']
WP_210228690.1,['Lsr2']
WP_210228692.1,['Meth_synt_2']
WP_210228694.1,['cyc_hxne_CoA_dh']
WP_210228696.1,"['TetR_C_24', 'TetR_N']"
WP_210228697.1,['SGL']
WP_215514528.1,['Methyltransf_11']
WP_226903463.1,['VWA_CoxE']
WP_226903465.1,"['AAA_5', 'UreE_C']"
WP_207025393.1,['NDMA_methanol']
WP_030529737.1,['mycofactocin']
WP_226903466.1,['Mycofactocin_RRE']
WP_207025392.1,['mycofact_rSAM']
WP_226903468.1,['mycofact_creat']
WP_215514532.1,['SDR_subfam_2']
WP_215514534.1,['actino_HemFlav']
WP_215514536.1,"['Alpha-amylase', 'AMPK1_CBM', 'CBM_20', 'DUF3459']"
WP_226903470.1,['ABC_ABC_ChvD']
WP_183592377.1,['4OH_2_O_val_ald']
WP_215526085.1,['ac_ald_DH_ac']
WP_215526086.1,['catechol_dmpE']
WP_215526087.1,['pcaR_pcaU']
WP_183592381.1,['cyc_hxne_CoA_dh']
WP_183592382.1,['TetR_N']
WP_252274967.1,['mycofact_TetR']
WP_252274969.1,['mycofactocin']
WP_183592384.1,['Mycofactocin_RRE']
WP_215526088.1,['mycofact_rSAM']
WP_215526089.1,['actino_HemFlav']
WP_215526090.1,['mycofact_creat']
WP_215526091.1,['SDR_subfam_2']
WP_215526092.1,['mycofact_glyco']
WP_183592390.1,['npdG']
WP_215526093.1,['MtN3_slv']
WP_183592392.1,['PGPGW']
WP_254205786.1,['DUF6358']
WP_216895545.1,"['CHAD', 'CYTH']"
WP_216895547.1,['Flavin_Reduct']
WP_216895549.1,"['AA-adenyl-dom', 'Condensation', 'alpha_am_amid', 'ligase_PEP_1', 'PP-binding', 'Thioesterase']"
WP_254205787.1,"['seco_metab_LLM', 'PP-binding']"
WP_216895553.1,"['AMP-binding', 'AMP-binding_C']"
WP_216895555.1,"['Mycofactocin_RRE', 'DUF2020']"
WP_216895557.1,['mycofact_rSAM']
WP_216895559.1,['actino_HemFlav']
WP_216895561.1,['PHA_depoly_arom']
WP_216895563.1,"['adh_short', 'Epimerase']"
WP_216895565.1,['TetR_N']
WP_216895589.1,['PaaD']
WP_216895567.1,['PA_CoA_ligase']
WP_216895569.1,['PA_CoA_Oxy5']
WP_216926629.1,"['MarR', 'chol_sulf_TF']"
WP_216926630.1,['mycofact_TetR']
WP_216926632.1,['AAA_33']
WP_216926633.1,['IstB_IS21']
WP_254186734.1,"['rve', 'HTH_AsnC-type', 'KORA']"
WP_216926635.1,['mycofactocin']
WP_216926636.1,['Mycofactocin_RRE']
WP_216926637.1,['mycofact_rSAM']
WP_216926638.1,['actino_HemFlav']
WP_216926639.1,['mycofact_creat']
WP_254186725.1,['mycofact_glyco']
WP_254186726.1,['Rv0697']
WP_256449761.1,['pcaR_pcaU']
WP_217001883.1,['Peripla_BP_2']
WP_217001885.1,['MsbA_lipidA']
WP_217001887.1,['MsbA_rel']
WP_254127139.1,['F420-0_ABC_ATP']
WP_217001889.1,['FecCD']
WP_217001891.1,['FecCD']
WP_217001892.1,['mycofact_TetR']
WP_217001900.1,['mycofactocin']
WP_217001902.1,['Mycofactocin_RRE']
WP_217001903.1,['mycofact_rSAM']
WP_217001904.1,['actino_HemFlav']
WP_217001906.1,['mycofact_creat']
WP_217001908.1,['SDR_subfam_2']
WP_217001910.1,['mycofact_glyco']
WP_217001912.1,['Rxyl_3153']
WP_217001914.1,"['AAA_5', 'Cob-chelat-sub']"
WP_217001916.1,"['VWA_CoxE', 'DUF2201']"
WP_217155676.1,['DDAH_eukar']
WP_246584914.1,"['HTH_AsnC-type', 'MarR', 'Sigma70_r4']"
WP_218045418.1,"['Pyr_redox_2', 'NAD_binding_8']"
WP_218045420.1,['Glyoxalase_6']
WP_218045419.1,['Sig70_famx2']
WP_218045391.1,['PhyH']
WP_217155681.1,['mycofact_TetR']
WP_218045421.1,['Mycofactocin_RRE']
WP_218045393.1,['mycofact_rSAM']
WP_217155683.1,['actino_HemFlav']
WP_217155685.1,['mycofact_glyco']
WP_218045422.1,['Rv0697']
WP_217155687.1,['efflux_EmrB']
WP_217155688.1,"['TetR_N', 'TetR_C_11']"
WP_217155689.1,['CYP450_TxtE']
WP_013472704.1,['CYP450_TxtE']
WP_011895879.1,"['TetR_N', 'TetR_C_11']"
WP_011895880.1,['efflux_EmrB']
WP_217889023.1,['Rv0697']
WP_217889024.1,['mycofact_glyco']
WP_099962567.1,['actino_HemFlav']
WP_013472707.1,['mycofact_rSAM']
WP_011895886.1,['Mycofactocin_RRE']
WP_013472708.1,['mycofactocin']
WP_011895887.1,['mycofact_TetR']
WP_255206608.1,['Sig70_famx2']
WP_217889025.1,['Glyoxalase_6']
WP_011895890.1,['DUF222']
WP_013472714.1,"['HTH_AsnC-type', 'MarR', 'Sigma70_r4']"
WP_142007748.1,['SGL']
WP_142007749.1,['DUF779']
WP_142007750.1,['Aldedh']
WP_142007751.1,['actino_HemFlav']
WP_142007752.1,['mycofact_glyco']
WP_142007753.1,['SDR_subfam_2']
WP_211344696.1,['mycofact_creat']
WP_142007754.1,['mycofact_rSAM']
WP_142007755.1,['Mycofactocin_RRE']
WP_142007756.1,"['mycofactocin', 'NPR']"
WP_142007757.1,['SNF']
WP_142007758.1,['MaAIMP_sms']
WP_142007759.1,['NDMA_methanol']
WP_142007760.1,"['AAA_5', 'CbbQ_C', 'SelP_N']"
WP_142007761.1,['VWA_CoxE']
WP_142007762.1,['Methyltransf_11']
WP_142007763.1,"['Response_reg', 'GerE']"
WP_066466885.1,['Pep_deformylase']
WP_066466884.1,['DUF3263']
WP_174522006.1,['LytR_C']
WP_066466883.1,['Sod_Cu']
WP_174522005.1,['gshA_cyan_rel']
WP_066466882.1,['mycofact_glyco']
WP_066466881.1,['actino_HemFlav']
WP_066466880.1,['mycofact_rSAM']
WP_157079643.1,['Mycofactocin_RRE']
WP_083529750.1,['mycofactocin']
WP_066467162.1,"['PAP2_3', 'DUF5933']"
WP_066466879.1,['PhaG_MnhG_YufB']
WP_066466878.1,['MrpF_PhaF']
WP_066466877.1,['MNHE']
WP_066466876.1,"['2a6301s04', 'Proton_antipo_M']"
WP_066466875.1,['Oxidored_q2']
WP_066466874.1,"['2a6301s01', 'Proton_antipo_M']"
WP_225926262.1,['mycofact_rSAM']
WP_225926261.1,['Mycofactocin_RRE']
WP_225926260.1,"['DUF952', 'Acetyltransf_1', 'Acetyltransf_7']"
WP_225924708.1,['NDMA_methanol']
WP_225926259.1,['gas_vesic_GvpN']
WP_218602276.1,['VWA_CoxE']
WP_218602277.1,['NDMA_methanol']
WP_218602278.1,"['AAA_5', 'CbbQ_C']"
WP_218602279.1,['VWA_CoxE']
WP_219413832.1,['mucon_cyclo']
WP_219413833.1,['catachol_actin']
WP_219413834.1,['muco_delta']
WP_219413835.1,"['2A0115', '2A0109']"
WP_219413836.1,['BenE']
WP_219413837.1,['RibD_C']
WP_219413838.1,['mycofact_TetR']
WP_219413839.1,['mycofactocin']
WP_219413840.1,['Mycofactocin_RRE']
WP_219413841.1,['mycofact_rSAM']
WP_246631683.1,['actino_HemFlav']
WP_219413843.1,['DUF6319']
WP_246631684.1,['DUF6063']
WP_219943828.1,"['Chlorophyllase2', 'PAF-AH_p_II', 'BD-FAE']"
WP_219943829.1,['XylB']
WP_219943830.1,['Rxyl_3153']
WP_255566583.1,['mycofact_creat']
WP_219943831.1,['SDR_subfam_2']
WP_219943832.1,['mycofact_glyco']
WP_219943833.1,['actino_HemFlav']
